Act	Type	Id	Description	Objects.txt_ID	Monstats.txt_ID	Direction	Base	Token	Mode	Class	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	Colormap	Index	*eol
4	2	33	"Shrine, health inner hell (96)"	96			Data\Global\Objects	IY	OP	HTH		LIT							LIT										0
4	2	34	Skullpile (225)	225			Data\Global\Objects	IB	OP	HTH		LIT																	0
4	2	35	Pillar 1 (233)	233			Data\Global\Objects	HV	OP	HTH		LIT																	0
4	2	36	Pillar 2 (222)	222			Data\Global\Objects	70	OP	HTH		LIT																	0
4	2	37	"Hidden Stash, inner hell (125)"	125			Data\Global\Objects	IU	OP	HTH		LIT																	0
4	2	38	"Skull Pile, inner hell (126)"	126			Data\Global\Objects	IS	OP	HTH		LIT																	0
4	2	39	"Hidden Stash, inner hell 1 (127)"	127			Data\Global\Objects	IR	OP	HTH		LIT																	0
4	2	40	"Hidden Stash, inner hell 2 (128)"	128			Data\Global\Objects	HG	ON	HTH		LIT																	0
4	2	41	CRASH THE GAME ! (375)	375																									0
4	2	42	Hellforge (376)	376			Data\Global\Objects	UX	ON	HTH		LIT							LIT	LIT	LIT								0
4	2	43	ray of light L Diablo (254)	254			Data\Global\Objects	12	NU	HTH		LIT																	0
4	2	44	ray of light R Diablo (253)	253			Data\Global\Objects	11	NU	HTH		LIT																	0
4	2	45	Portal to hell (342)	342			Data\Global\Objects	1Y	ON	HTH		LIT								LIT	LIT								0
4	2	46	Diablo start point (255)	255		7	Data\Global\Monsters	DI	NU	HTH		LIT	LIT	LIT	LIT														0
4	2	47	Diablo seal 1 (392)	392			Data\Global\Objects	30	ON	HTH		LIT							LIT										0
4	2	48	Diablo seal 2 (393)	393			Data\Global\Objects	31	ON	HTH		LIT							LIT										0
4	2	49	Diablo seal 3 (394)	394			Data\Global\Objects	32	ON	HTH		LIT							LIT										0
4	2	50	Diablo seal 4 (395)	395			Data\Global\Objects	33	ON	HTH		LIT							LIT										0
4	2	51	Diablo seal 5 (396)	396			Data\Global\Objects	34	ON	HTH		LIT							LIT										0
4	2	52	"Waypoint, fortress (398)"	398			Data\Global\Objects	YG	ON	HTH		LIT							LIT										0
4	2	53	"Chest, sparkly (397)"	397			Data\Global\Objects	YF	OP	HTH		LIT																	0
4	2	54	fissure (399)	399			Data\Global\Objects	FH	OP	HTH		LIT							LIT										0
4	2	55	smoke (401)	401			Data\Global\Objects	35	NU	HTH		LIT																	0
4	2	56	brazier hell mesa (400)	400			Data\Global\Objects	HE	NU	HTH		LIT							LIT										0
4	2	57	"Trapped Soul, burning guy (380)"	380			Data\Global\Objects	UY	ON	HTH		LIT							LIT										0
4	2	58	"Trapped Soul, guy stuck 1 (383)"	383			Data\Global\Objects	18	OP	HTH		LIT																	0
4	2	59	"Trapped Soul, guy stuck 2 (384)"	384			Data\Global\Objects	19	OP	HTH		LIT																	0
4	2	60	wall torch L tombs (296)	296			Data\Global\Objects	QD	NU	HTH		LIT							LIT										0
4	2	61	wall torch R tombs (297)	297			Data\Global\Objects	QE	NU	HTH		LIT							LIT										0
4	2	62	"Fire, hell brazier (403)"	403			Data\Global\Objects	9F	NU	HTH		LIT							LIT										0
4	2	63	floor brazier (102)	102			Data\Global\Objects	FB	ON	HTH		LIT							LIT										0
4	2	64	fortress brazier (408)	408			Data\Global\Objects	98	NU	HTH		LIT							LIT										0
4	2	65	Torch Pit (409)	409			Data\Global\Objects	99	NU	HTH		LIT							LIT										0
4	2	66	0	0																									0
4	2	67	0	0																									0
4	2	68	0	0																									0
4	2	69	0	0																									0
4	2	70	0	0																									0
4	2	71	0	0																									0
4	2	72	0	0																									0
4	2	73	0	0																									0
4	2	74	0	0																									0
4	2	75	0	0																									0
4	2	76	0	0																									0
4	2	77	0	0																									0
4	2	78	0	0																									0
4	2	79	0	0																									0
4	2	80	0	0																									0
4	2	81	0	0																									0
4	2	82	0	0																									0
4	2	83	0	0																									0
4	2	84	0	0																									0
4	2	85	0	0																									0
4	2	86	0	0																									0
4	2	87	0	0																									0
4	2	88	0	0																									0
4	2	89	0	0																									0
4	2	90	0	0																									0
4	2	91	0	0																									0
4	2	92	0	0																									0
4	2	93	0	0																									0
4	2	94	0	0																									0
4	2	95	0	0																									0
4	2	96	0	0																									0
4	2	97	0	0																									0
4	2	98	0	0																									0
4	2	99	0	0																									0
4	2	100	0	0																									0
4	2	101	0	0																									0
4	2	102	0	0																									0
4	2	103	0	0																									0
4	2	104	0	0																									0
4	2	105	0	0																									0
4	2	106	0	0																									0
4	2	107	0	0																									0
4	2	108	0	0																									0
4	2	109	0	0																									0
4	2	110	0	0																									0
4	2	111	0	0																									0
4	2	112	0	0																									0
4	2	113	0	0																									0
4	2	114	0	0																									0
4	2	115	0	0																									0
4	2	116	0	0																									0
4	2	117	0	0																									0
4	2	118	0	0																									0
4	2	119	0	0																									0
4	2	120	0	0																									0
4	2	121	0	0																									0
4	2	122	0	0																									0
4	2	123	0	0																									0
4	2	124	0	0																									0
4	2	125	0	0																									0
4	2	126	0	0																									0
4	2	127	0	0																									0
4	2	128	0	0																									0
4	2	129	0	0																									0
4	2	130	0	0																									0
4	2	131	0	0																									0
4	2	132	0	0																									0
4	2	133	0	0																									0
4	2	134	0	0																									0
4	2	135	0	0																									0
4	2	136	0	0																									0
4	2	137	0	0																									0
4	2	138	0	0																									0
4	2	139	0	0																									0
4	2	140	0	0																									0
4	2	141	0	0																									0
4	2	142	0	0																									0
4	2	143	0	0																									0
4	2	144	0	0																									0
4	2	145	0	0																									0
4	2	146	0	0																									0
4	2	147	0	0																									0
4	2	148	0	0																									0
4	2	149	0	0																									0
5	1	0	# Larzuk			7	Data\Global\Monsters	XR	NU	HTH		LIT																	0
5	1	1	# Anya				Data\Global\Monsters	XS	NU	HTH		LIT																	0
5	1	2	Mallah				Data\Global\Monsters	XT	NU	HTH		LIT																	0
5	1	3	Nihlathak				Data\Global\Monsters	0J	NU	HTH		LIT																	0
5	1	4	Qual-Kehk				Data\Global\Monsters	XV	NU	HTH		LIT																	0
5	1	5	Demon Imp - group				Data\Global\Monsters	IP	NU	HTH		LIT																	0
5	1	6	Shenk the Overseer			1	Data\Global\Monsters	OS	NU	HTH	HVY	HVY		HVY	HVY		HVY	HVY	MED	MED									0
5	1	7	# Tyrael				Data\Global\Monsters	TY	NU	HTH		LIT		LIT	LIT														0
5	1	8	# Deckard Cain				Data\Global\Monsters	DC	NU	HTH		LIT																	0
5	1	9	Demon Imp - single																										0
5	1	10	Enslaved - single																										0
5	1	11	Enslaved - group																										0
5	1	12	Catapult (\ direction)				Data\Global\Monsters	64	NU	HTH	LIT	LIT	LIT	LIT	LIT					LIT									0
5	1	13	Catapult (/ direction)				Data\Global\Monsters	65	NU	HTH	LIT	LIT	LIT	LIT	LIT					LIT									0
5	1	14	Moon Lord																										0
5	1	15	Catapult 3																	LIT									0
5	1	16	Poison Catapult?																										0
5	1	17	Barbarian Combatant			3	Data\Global\Monsters	0A	NU	1HS	FHM	LIT				AXE	AXE		MED	MED									0
5	1	18	Dead Barbarian																										0
5	1	19	dead enslaved																										0
5	1	20	burned corpse																										0
5	1	21	Deckard Cain				Data\Global\Monsters	DC	NU	HTH		LIT																	0
5	1	22	# Barbarian Combatant - help you in restricted region				Data\Global\Monsters	0A	NU	1HS	FHM	LIT				AXE	AXE		MED	MED									0
5	1	23	rising prowling dead																										0
5	1	24	Ancient Statue 1				Data\Global\Monsters	0H	NU	HTH		LIT																	0
5	1	25	Ancient Statue 2				Data\Global\Monsters	0G	NU	HTH		LIT																	0
5	1	26	Ancient Statue 3				Data\Global\Monsters	0I	NU	HTH		LIT																	0
5	1	27	Dac Farren																										0
5	1	28	Baal - one before throne room				Data\Global\Monsters	41	NU	HTH	LIT	LIT	LIT	LIT	LIT				LIT										0
5	1	29	?																										0
5	1	30	Dieing barbarian 1				Data\Global\Monsters	6Z	NU	HTH		LIT																	0
5	1	31	Dieing barbarian 2				Data\Global\Monsters	7J	NU	HTH		LIT																	0
5	1	32	Dieing barbarian 3				Data\Global\Monsters	7I	NU	HTH		LIT																	0
5	1	33	Baal			7	Data\Global\Monsters	42	NU	HTH	LIT	LIT	LIT	LIT	LIT				LIT								Data\Global\Monsters\42\COF\Palshift.dat	5	0
5	1	34	# Axe Dweller																										0
5	1	35	Boneaw Breaker																										0
5	1	36	Edritch the Rectifier																										0
5	1	37	Eyeback the Unleashed																										0
5	1	38	Sharptooth Slayer																										0
5	1	39	Pindleskin																										0
5	1	40	Snapchip Shatter																										0
5	1	41	# Hells Belle																										0
5	1	42	# Vinvear Molech																										0
5	1	43	Thresh Socket																										0
5	1	44	# Magma Torquer																										0
5	1	45	Blaze Ripper																										0
5	1	46	Frozenstein																										0
5	1	47	?																										0
5	1	48	Chicken			2	Data\Global\Monsters	CK	NU	HTH		LIT																	0
5	1	49	?																										0
5	1	50	Evil Demon Hut(Demon Sprites)				Data\Global\Monsters	2T	S1	HTH		LIT							LIT	LIT									0
5	1	51	?																										0
5	1	52	?																										0
5	1	53	?																										0
5	1	54	?																										0
5	1	55	?																										0
5	1	56	?																										0
5	1	57	?																										0
5	1	58	?																										0
5	1	59	?																										0
5	2	0	banner 1  (452)	452			Data\Global\Objects	AO	NU	HTH		LIT																	0
5	2	1	banner 2  (453)	453			Data\Global\Objects	AP	NU	HTH		LIT																	0
5	2	2	guild vault  (338)	338			Data\Global\Objects	Y4	NU	HTH		LIT																	0
5	2	3	steeg stone  (337)	337			Data\Global\Objects	Y6	NU	HTH		LIT							LIT										0
5	2	4	Your Private Stash  (267)	267			Data\Global\Objects	B6	NU	HTH		LIT																	0
5	2	5	fog water  (374)	374			Data\Global\Objects	UD	NU	HTH		LIT																	0
5	2	6	"torch, expansion tiki 1 (482)"	482			Data\Global\Objects	2P	NU	HTH		LIT							LIT										0
5	2	7	"Fire, Rogue camp (39)"	39			Data\Global\Objects	RB	ON	HTH		LIT																	0
5	2	8	standard \ direction (35)	35			Data\Global\Objects	N1	NU	HTH		LIT																	0
5	2	9	standard / direction ((36)	36			Data\Global\Objects	N2	NU	HTH		LIT																	0
5	2	10	candles R (33)	33			Data\Global\Objects	A1	NU	HTH		LIT																	0
5	2	11	candles L (34)	34			Data\Global\Objects	A2	NU	HTH		LIT																	0
5	2	12	torch 2 wall  (38)	38			Data\Global\Objects	WT	ON	HTH		LIT																	0
5	2	13	floor brazier  (102)	102			Data\Global\Objects	FB	ON	HTH		LIT							LIT										0
5	2	14	"Pot O Torch, level 1 (411)"	411			Data\Global\Objects	PX	NU	HTH		LIT							LIT	LIT									0
5	2	15	burning bodies  (438)	438			Data\Global\Objects	6F	NU	HTH		LIT							LIT	LIT	LIT	LIT	LIT	LIT					0
5	2	16	"fire pit, level 1 (412)"	412			Data\Global\Objects	PY	NU	HTH		LIT							LIT										0
5	2	17	camp fire (435)	435			Data\Global\Objects	2W	NU	HTH		LIT							LIT	LIT									0
5	2	18	town torch  (436)	436			Data\Global\Objects	2X	NU	HTH		LIT							LIT	LIT									0
5	2	19	Tribal Flag  (440)	440			Data\Global\Objects	6H	NU	HTH		LIT																	0
5	2	20	Town Flag  (441)	441			Data\Global\Objects	2Y	NU	HTH		LIT																	0
5	2	21	Town Flag  (441)	441			Data\Global\Objects	2Y	NU	HTH		LIT																	0
5	2	22	Chandelier  (442)	442			Data\Global\Objects	2Z	NU	HTH		LIT							LIT										0
5	2	23	Waypoint  (429)	429			Data\Global\Objects	YY	ON	HTH		LIT							LIT										0
5	2	24	Wooden Chest L  (420)	420			Data\Global\Objects	YP	OP	HTH		LIT																	0
5	2	25	Wooden Chest R  (431)	431			Data\Global\Objects	6A	OP	HTH		LIT																	0
5	2	26	Chest L  (430)	430			Data\Global\Objects	YZ	OP	HTH		LIT																	0
5	2	27	Chest R  (413)	413			Data\Global\Objects	6Q	OP	HTH		LIT																	0
5	2	28	Chest S L  (432)	432			Data\Global\Objects	6B	OP	HTH		LIT																	0
5	2	29	Chest S R  (433)	433			Data\Global\Objects	6C	OP	HTH		LIT																	0
5	2	30	wilderness barrel  (418)	418			Data\Global\Objects	YN	OP	HTH		LIT																	0
5	2	31	exploding wildernes barrel  (419)	419			Data\Global\Objects	YO	OP	HTH		LIT							LIT										0
5	2	32	Burial Chest  (424)	424			Data\Global\Objects	YT	OP	HTH		LIT																	0
5	2	33	Burial Chest R (425)	425			Data\Global\Objects	YU	OP	HTH		LIT																	0
5	2	34	Hidden Stash  (416)	416			Data\Global\Objects	3W	OP	HTH		LIT																	0
5	2	35	Shrine 1  (414)	414			Data\Global\Objects	6R	OP	HTH		LIT							LIT										0
5	2	36	Shrine 2  (415)	415			Data\Global\Objects	6S	NU	HTH		LIT							LIT										0
5	2	37	Shrine 3  (427)	427			Data\Global\Objects	YW	OP	HTH		LIT							LIT	LIT									0
5	2	38	Shrine 4  (428)	428			Data\Global\Objects	YX	OP	HTH		LIT							LIT										0
5	2	39	Shrine 5  (421)	421			Data\Global\Objects	YQ	NU	HTH		LIT							LIT										0
5	2	40	"Shrine, mana  (422)"	422			Data\Global\Objects	YR	OP	HTH		LIT							LIT										0
5	2	41	Health Shrine  (423)	423			Data\Global\Objects	YS	OP	HTH		LIT																	0
5	2	42	Well  (426)	426			Data\Global\Objects	YV	NU	HTH		LIT																	0
5	2	43	Hell Gate  (451)	451			Data\Global\Objects	6P	NU	HTH		LIT							LIT	LIT									0
5	2	44	Your Private Stash  (267)	267			Data\Global\Objects	B6	NU	HTH		LIT																	0
5	2	45	Jar 1  (443)	443			Data\Global\Objects	6I	OP	HTH		LIT																	0
5	2	46	Jar 2  (444)	444			Data\Global\Objects	6J	OP	HTH		LIT																	0
5	2	47	Jar 3  (445)	445			Data\Global\Objects	6K	OP	HTH		LIT																	0
5	2	48	Swinging Heads  (446)	446			Data\Global\Objects	6L	NU	HTH		LIT																	0
5	2	49	Pole  (447)	447			Data\Global\Objects	6M	NU	HTH		LIT																	0
5	2	50	"Skulls and Rocks, no snow  (448)"	448			Data\Global\Objects	6N	NU	HTH		LIT																	0
5	2	51	"Skulls and Rocks, siege  (450)"	450			Data\Global\Objects	6O	NU	HTH		LIT																	0
5	2	52	Hell Gate  (451)	451			Data\Global\Objects	6P	NU	HTH		LIT							LIT	LIT									0
5	2	53	Anya start in town  (459)	459		1	Data\Global\Monsters	XS	NU	HTH		LIT																	0
5	2	54	Anya start outside town  (460)	460			Data\Global\Objects	2N	NU	HTH		LIT																	0
5	2	55	Nihlathak start in town  (461)	461		1	Data\Global\Monsters	0J	NU	HTH		LIT																	0
5	2	56	Nihlathak outside in town  (462)	462		7	Data\Global\Monsters	0J	NU	HTH		LIT																	0
5	2	57	"Torch, expansion tiki torch  (482)"	482			Data\Global\Objects	2P	NU	HTH		LIT							LIT										0
5	2	58	"Cage, caged fellow  (473)"	473																									0
5	2	59	"Chest, specialchest  (455)"	455			Data\Global\Objects	6U	OP	HTH		LIT																	0
5	2	60	"Death Pole 1, wilderness (456)"	456			Data\Global\Objects	6V	NU	HTH		LIT																	0
5	2	61	"Death Pole 2, wilderness (457)"	457			Data\Global\Objects	6W	NU	HTH		LIT																	0
5	2	62	"Altar, inside of temple  (458)"	458			Data\Global\Objects	6X	NU	HTH		LIT							LIT										0
5	2	63	"Hidden Stash, icecave  (463)"	463			Data\Global\Objects	6Y	OP	HTH		LIT																	0
5	2	64	"Health Shrine, icecave  (464)"	464			Data\Global\Objects	8A	OP	HTH		LIT																	0
5	2	65	"Shrine, icecave  (465)"	465			Data\Global\Objects	8B	OP	HTH		LIT																	0
5	2	66	"Evil Urn, icecave  (466)"	466			Data\Global\Objects	8C	OP	HTH		LIT																	0
5	2	67	"Jar, icecave 1  (467)"	467			Data\Global\Objects	8D	OP	HTH		LIT																	0
5	2	68	"Jar, icecave 2  (468)"	468			Data\Global\Objects	8E	OP	HTH		LIT																	0
5	2	69	"Jar, icecave 3  (469)"	469			Data\Global\Objects	8F	OP	HTH		LIT																	0
5	2	70	"Jar, icecave 4  (470)"	470			Data\Global\Objects	8G	OP	HTH		LIT																	0
5	2	71	"Jar, icecave 5  (471)"	471			Data\Global\Objects	8H	OP	HTH		LIT																	0
5	2	72	"Shrine, icecave 1  (472)"	472			Data\Global\Objects	8I	OP	HTH		LIT							LIT	LIT									0
5	2	73	"Dead Barbarian, seige/wilderness  (477)"	477			Data\Global\Objects	8J	OP	HTH		LIT																	0
5	2	74	"Shrine, icecave 2  (479)"	479			Data\Global\Objects	8K	OP	HTH		LIT							LIT	LIT									0
5	2	75	"Torch, icecave 1  (480)"	480			Data\Global\Objects	8L	NU	HTH		LIT							LIT										0
5	2	76	"Torch, icecave 2  (481)"	481			Data\Global\Objects	8M	NU	HTH		LIT							LIT										0
5	2	77	"Shrine, baals  (483)"	483			Data\Global\Objects	8N	OP	HTH		LIT																	0
5	2	78	"Health Shrine, baals  (484)"	484			Data\Global\Objects	8O	OP	HTH		LIT																	0
5	2	79	"Tomb, baal's lair 1  (485)"	485			Data\Global\Objects	8P	OP	HTH		LIT																	0
5	2	80	"Tomb, baal's lair 2  (486)"	486			Data\Global\Objects	8Q	OP	HTH		LIT																	0
5	2	81	"Tomb, baal's lair 3  (487)"	487			Data\Global\Objects	8R	OP	HTH		LIT																	0
5	2	82	"Chest, wilderness/siege exploding  (454)"	454			Data\Global\Objects	6T	OP	HTH		LIT							LIT										0
5	2	83	"Torch, expansion no snow  (437)"	437			Data\Global\Objects	6E	NU	HTH		LIT							LIT										0
5	2	84	"Stash, Pen breakable door  (508)"	508			Data\Global\Objects	2Q	OP	HTH		LIT																	0
5	2	85	"Magic Shrine, baal's lair  (488)"	488			Data\Global\Objects	8S	OP	HTH		LIT							LIT										0
5	2	86	"Well, snowy  (493)"	493			Data\Global\Objects	8X	NU	HTH		LIT																	0
5	2	87	"Well, snowy  (493)"	493			Data\Global\Objects	8X	NU	HTH		LIT																	0
5	2	88	"Magic Shrine, snowy_shrine3 a  (495)"	495			Data\Global\Objects	8Z	OP	HTH		LIT							LIT										0
5	2	89	"Magic Shrine, snowy_shrine3 b  (497)"	497			Data\Global\Objects	5B	OP	HTH		LIT							LIT	LIT									0
5	2	90	"Magic Shrine, baal's lair  (499)"	499			Data\Global\Objects	5D	OP	HTH		LIT							LIT										0
5	2	91	"Magic Shrine, baals_shrine3  (503)"	503			Data\Global\Objects	5H	OP	HTH		LIT							LIT										0
5	2	92	"Magic Shrine, temple 1  (509)"	509			Data\Global\Objects	5M	OP	HTH		LIT							LIT										0
5	2	93	"Magic Shrine, temple 2  (512)"	512			Data\Global\Objects	5T	OP	HTH		LIT							LIT										0
5	2	94	"Torch, baal's lair 1  (489)"	489			Data\Global\Objects	8T	NU	HTH		LIT							LIT										0
5	2	95	"Torch, baal's lair 2  (490)"	490			Data\Global\Objects	8U	NU	HTH		LIT							LIT										0
5	2	96	"Torch, temple 1  (514)"	514			Data\Global\Objects	5R	NU	HTH		LIT							LIT										0
5	2	97	"Torch, temple 2  (515)"	515			Data\Global\Objects	5S	NU	HTH		LIT							LIT										0
5	2	98	"Well, snowy  (493)"	493			Data\Global\Objects	8X	NU	HTH		LIT																	0
5	2	99	"Well, baalslair  (498)"	498			Data\Global\Objects	5C	NU	HTH		LIT																	0
5	2	100	"Well, temple  (513)"	513			Data\Global\Objects	5Q	NU	HTH		LIT																	0
5	2	101	"Waypoint, baals_waypoint  (494)"	494			Data\Global\Objects	8Y	ON	HTH		LIT							LIT										0
5	2	102	"Waypoint, wilderness_waypoint  (496)"	496			Data\Global\Objects	5A	ON	HTH		LIT							LIT										0
5	2	103	"Waypoint, icecave  (511)"	511			Data\Global\Objects	5O	ON	HTH		LIT							LIT										0
5	2	104	"Hidden Stash, snowy  (500)"	500			Data\Global\Objects	5E	OP	HTH		LIT																	0
5	2	105	"Wooden Chest, snowy L  (501)"	501			Data\Global\Objects	5F	OP	HTH		LIT																	0
5	2	106	"Wooden Chest, snowy R  (502)"	502			Data\Global\Objects	5G	OP	HTH		LIT																	0
5	2	107	"Wooden Chest, snowy L 2  (504)"	504			Data\Global\Objects	5I	OP	HTH		LIT																	0
5	2	108	"Wooden Chest, snowy R 2  (505)"	505			Data\Global\Objects	5J	OP	HTH		LIT																	0
5	2	109	"Swinging Heads, snowy  (506)"	506			Data\Global\Objects	5K	NU	HTH		LIT																	0
5	2	110	"Debris, snowy  (507)"	507			Data\Global\Objects	5L	NU	HTH		LIT																	0
5	2	111	"Pole, snowy  (510)"	510			Data\Global\Objects	5N	NU	HTH		LIT																	0
5	2	112	"Fire, fire small  (160)"	160			Data\Global\Objects	FX	NU	HTH		LIT																	0
5	2	113	"Fire, fire medium  (161)"	161			Data\Global\Objects	FY	NU	HTH		LIT																	0
5	2	114	"Fire, fire large  (162)"	162			Data\Global\Objects	FZ	NU	HTH		LIT																	0
5	2	115	gold placeholder  (269)	269																									0
5	2	116	"Red Light, (touch me) for blacksmith  (523)"	523																									0
5	2	117	"Torch, expansion no snow  (434)"	434			Data\Global\Objects	6D	NU	HTH		LIT							LIT										0
5	2	118	"Waypoint, wilderness_waypoint 1  (496)"	496			Data\Global\Objects	5A	ON	HTH		LIT							LIT										0
5	2	119	"Waypoint, wilderness_waypoint 2  (496)"	496			Data\Global\Objects	5A	ON	HTH		LIT							LIT										0
5	2	120	"Waypoint, wilderness_waypoint 3  (496)"	496			Data\Global\Objects	5A	ON	HTH		LIT							LIT										0
5	2	121	"Shrub, Ice cave bubbles 01  (527)"	527			Data\Global\Objects	2U	NU	HTH		LIT																	0
5	2	122	"Shrub, Ice cave bubbles 01  (528)"	528			Data\Global\Objects	2S	OP	HTH		LIT																	0
5	2	123	"Candles, temple  (538)"	538			Data\Global\Objects	3O	NU	HTH		LIT							LIT										0
5	2	124	"Waypoint, temple  (539)"	539			Data\Global\Objects	3P	ON	HTH		LIT							LIT										0
5	2	125	Larzuk Greeting  (542)	542		1	Data\Global\Monsters	XR	NU	HTH		LIT																	0
5	2	126	Larzuk Standard  (543)	543			Data\Global\Monsters	XR	NU	HTH		LIT																	0
5	2	127	"Altar of the Heavens, ancientsaltar  (546)"	546			Data\Global\Objects	4A	OP	HTH		LIT																	0
5	2	128	"door, ancient To Worldstone lev 1  (547)"	547			Data\Global\Objects	4B	OP	HTH		LIT																	0
5	2	129	"Weapon Rack, R  (548)"	548			Data\Global\Objects	3X	NU	HTH		LIT																	0
5	2	130	"Weapon Rack, L  (549)"	549			Data\Global\Objects	3Y	NU	HTH		LIT																	0
5	2	131	"Armor Stand, R  (550)"	550			Data\Global\Objects	3Z	NU	HTH		LIT																	0
5	2	132	"Armor Stand, L  (551)"	551			Data\Global\Objects	4C	NU	HTH		LIT																	0
5	2	133	"Torch, summit  (552)"	552			Data\Global\Objects	9G	NU	HTH		LIT							LIT										0
5	2	134	Ice cave steam  (555)	555			Data\Global\Objects	2O	NU	HTH		LIT																	0
5	2	135	funeralpire  (553)	553			Data\Global\Objects	9H	NU	HTH		LIT							LIT										0
5	2	136	burninglogs  (554)	554			Data\Global\Objects	9I	NU	HTH		LIT							LIT										0
5	2	137	"dummy, Baal's lair  (557)"	557																									0
5	2	138	"Tomb, temple ground  (541)"	541			Data\Global\Objects	3S	OP	HTH		LIT																	0
5	2	139	"Tomb, temple ground L  (544)"	544			Data\Global\Objects	3T	OP	HTH		LIT																	0
5	2	140	BBQ Bunny  (559)	559			Data\Global\Objects	29	NU	HTH		LIT							LIT	LIT									0
5	2	141	Baal Torch Big  (560)	560			Data\Global\Objects	25	NU	HTH		LIT							LIT										0
5	2	142	"The Ancients' Way, summit door  (564)"	564			Data\Global\Objects	4U	OP	HTH		LIT																	0
5	2	143	"test data, zoo  (567)"	567																									0
5	2	144	"test data, keeper  (568)"	568			Data\Global\Objects	7Z	NU	HTH		LIT																	0
5	2	145	"Torch, redbaal's lair 1  (536)"	536			Data\Global\Objects	3M	NU	HTH		LIT							LIT										0
5	2	146	"Torch, redbaal's lair 2  (537)"	537			Data\Global\Objects	3N	NU	HTH		LIT							LIT										0
5	2	147	"The Worldstone Chamber, baals portal  (563)"	563			Data\Global\Objects	4X	ON	HTH		LIT							LIT										0
5	2	148	fire place guy  (570)	570			Data\Global\Objects	7Y	NU	HTH		LIT																	0
5	2	149	"Chest, spark (397)"	397			Data\Global\Objects	YF	OP	HTH		LIT																	0
